record_id,question_id,dataset_name,article_title,paragraph_index,retrieval_context,user_query,ground_truth_answer,is_unanswerable,source_url
RAGA-09533,5ad2e0e1d7d075001a42a5e7,SQuAD_v2_train_official,Cardinal_(Catholicism),3,"There is disagreement about the origin of the term, but general consensus that ""cardinalis"" from the word cardo (meaning 'pivot' or 'hinge') was first used in late antiquity to designate a bishop or priest who was incorporated into a church for which he had not originally been ordained. In Rome the first persons to be called cardinals were the deacons of the seven regions of the city at the beginning of the 6th century, when the word began to mean “principal,” “eminent,” or ""superior."" The name was also given to the senior priest in each of the ""title"" churches (the parish churches) of Rome and to the bishops of the seven sees surrounding the city. By the 8th century the Roman cardinals constituted a privileged class among the Roman clergy. They took part in the administration of the church of Rome and in the papal liturgy. By decree of a synod of 769, only a cardinal was eligible to become pope. In 1059, during the pontificate of Nicholas II, cardinals were given the right to elect the pope under the Papal Bull In nomine Domini. For a time this power was assigned exclusively to the cardinal bishops, but the Third Lateran Council in 1179 gave back the right to the whole body of cardinals. Cardinals were granted the privilege of wearing the red hat by Pope Innocent IV in 1244.",In what year was the pope eligible to become a cardinal?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09534,5ad2e0e1d7d075001a42a5e8,SQuAD_v2_train_official,Cardinal_(Catholicism),3,"There is disagreement about the origin of the term, but general consensus that ""cardinalis"" from the word cardo (meaning 'pivot' or 'hinge') was first used in late antiquity to designate a bishop or priest who was incorporated into a church for which he had not originally been ordained. In Rome the first persons to be called cardinals were the deacons of the seven regions of the city at the beginning of the 6th century, when the word began to mean “principal,” “eminent,” or ""superior."" The name was also given to the senior priest in each of the ""title"" churches (the parish churches) of Rome and to the bishops of the seven sees surrounding the city. By the 8th century the Roman cardinals constituted a privileged class among the Roman clergy. They took part in the administration of the church of Rome and in the papal liturgy. By decree of a synod of 769, only a cardinal was eligible to become pope. In 1059, during the pontificate of Nicholas II, cardinals were given the right to elect the pope under the Papal Bull In nomine Domini. For a time this power was assigned exclusively to the cardinal bishops, but the Third Lateran Council in 1179 gave back the right to the whole body of cardinals. Cardinals were granted the privilege of wearing the red hat by Pope Innocent IV in 1244.",Who rescinded the right of the whole body of cardinals to elect the pope in 1179?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09535,56dde83666d3e219004dadd1,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",What term was given to certain church men of honor?,cardinal,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09536,56dde83666d3e219004dadd2,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",When is the earliest date of using the term cardinal as honorable church men used?,747,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09537,56dde83666d3e219004dadd4,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",When was the title of cardinal reserved for the cardinals of Rome by Pius V?,1567,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09538,56def6ffc65bf219000b3e53,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.","In regards to the word ""cardinal"" being used in cities other than Rome, who sent a letter to Pippin III?",Pope Zacharias,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09539,56def6ffc65bf219000b3e54,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",In what year was the letter sent?,747,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09540,56def6ffc65bf219000b3e55,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",Which pope declared that cardinals would be from Rome?,Pius V.,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09541,56def6ffc65bf219000b3e56,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",In what year did the pope make the declaration?,1567,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09542,5ad2e303d7d075001a42a638,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",What term was applied to certain political leaders as a mark of honor?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09543,5ad2e303d7d075001a42a639,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",What did Pippin III call priests of Paris to distinguish them from county clergy?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09544,5ad2e303d7d075001a42a63a,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",What century did the term cardinal spread quickly throughout various Muslim cities?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09545,5ad2e303d7d075001a42a63b,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",In what year did Pope Zacharias reserve the title for the cardinals of Rome?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09546,5ad2e303d7d075001a42a63c,SQuAD_v2_train_official,Cardinal_(Catholicism),4,"In cities other than Rome, the name cardinal began to be applied to certain church men as a mark of honour. The earliest example of this occurs in a letter sent by Pope Zacharias in 747 to Pippin III (the Short), ruler of the Franks, in which Zacharias applied the title to the priests of Paris to distinguish them from country clergy. This meaning of the word spread rapidly, and from the 9th century various episcopal cities had a special class among the clergy known as cardinals. The use of the title was reserved for the cardinals of Rome in 1567 by Pius V.",Who had a special class among clergy known as priests in the 9th century?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09547,56dde8fd66d3e219004dade9,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",In what year did Pope Pius IV wrote abou tthe selecting of cardinals?,1563,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09548,56dde8fd66d3e219004dadea,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",Who was in charge of the Ecumenical Council of Trent?,Pope Pius IV,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09549,56def865c65bf219000b3e5b,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",In what year did the Ecumenical Council of Trent write in regards to the selection of Cardinals?,1563,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09550,56def865c65bf219000b3e5c,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",Who was the pope who headed the Ecumencial Council of Trent in that year?,Pope Pius IV,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09551,5ad2e52d604f3c001a3fd901,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",What year did the Ecumenical Council of Trent headed by Pope Zacharius write about the importance of selecting good cardinals?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09552,5ad2e52d604f3c001a3fd902,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",Who led the Ecumenical Council of Thames?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09553,5ad2e52d604f3c001a3fd903,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",Who did the historic council determine that the College of Cardinals should select as cardinals?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09554,5ad2e52d604f3c001a3fd904,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",What did our Lord Jesus Christ not require according to the Council of Trent?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09555,5ad2e52d604f3c001a3fd905,SQuAD_v2_train_official,Cardinal_(Catholicism),5,"In the year 1563 the influential Ecumenical Council of Trent, headed by Pope Pius IV, wrote about the importance of selecting good Cardinals. According to this historic council ""nothing is more necessary to the Church of God than that the holy Roman pontiff apply that solicitude which by the duty of his office he owes the universal Church in a very special way by associating with himself as cardinals the most select persons only, and appoint to each church most eminently upright and competent shepherds; and this the more so, because our Lord Jesus Christ will require at his hands the blood of the sheep of Christ that perish through the evil government of shepherds who are negligent and forgetful of their office.""",Who would not be negligent or forgetful of their office?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09556,56dde98d9a695914005b96aa,SQuAD_v2_train_official,Cardinal_(Catholicism),6,"The earlier influence of temporal rulers, notably the French kings, reasserted itself through the influence of cardinals of certain nationalities or politically significant movements. Traditions even developed entitling certain monarchs, including those of Austria, Spain, and Portugal, to nominate one of their trusted clerical subjects to be created cardinal, a so-called crown-cardinal.[citation needed]",Who were generally temporal rulers?,French kings,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09557,5ad2e74a604f3c001a3fd95d,SQuAD_v2_train_official,Cardinal_(Catholicism),6,"The earlier influence of temporal rulers, notably the French kings, reasserted itself through the influence of cardinals of certain nationalities or politically significant movements. Traditions even developed entitling certain monarchs, including those of Austria, Spain, and Portugal, to nominate one of their trusted clerical subjects to be created cardinal, a so-called crown-cardinal.[citation needed]",Who reasserted the earliest influence of temporal subjects?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09558,5ad2e74a604f3c001a3fd95e,SQuAD_v2_train_official,Cardinal_(Catholicism),6,"The earlier influence of temporal rulers, notably the French kings, reasserted itself through the influence of cardinals of certain nationalities or politically significant movements. Traditions even developed entitling certain monarchs, including those of Austria, Spain, and Portugal, to nominate one of their trusted clerical subjects to be created cardinal, a so-called crown-cardinal.[citation needed]",Who did the English kings appoint to influence politically significant movement?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09559,5ad2e74a604f3c001a3fd95f,SQuAD_v2_train_official,Cardinal_(Catholicism),6,"The earlier influence of temporal rulers, notably the French kings, reasserted itself through the influence of cardinals of certain nationalities or politically significant movements. Traditions even developed entitling certain monarchs, including those of Austria, Spain, and Portugal, to nominate one of their trusted clerical subjects to be created cardinal, a so-called crown-cardinal.[citation needed]","What tradition in England, France, and Portugal developed entitling certain political influencers to nominate their trusted subjects?",,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09560,5ad2e74a604f3c001a3fd960,SQuAD_v2_train_official,Cardinal_(Catholicism),6,"The earlier influence of temporal rulers, notably the French kings, reasserted itself through the influence of cardinals of certain nationalities or politically significant movements. Traditions even developed entitling certain monarchs, including those of Austria, Spain, and Portugal, to nominate one of their trusted clerical subjects to be created cardinal, a so-called crown-cardinal.[citation needed]",Who did not reassert themselves through the influence of cardinals?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09561,56ddea8366d3e219004dae05,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",In what roles did cardinals have important roles?,secular affairs.,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09562,56ddea8366d3e219004dae07,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",What Caridinal had powers so great that he basically ran France?,Cardinal Richelieu,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09563,56df0f68c65bf219000b3f12,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",Which cardinal acted a the leader of France due to his amount of power?,Cardinal Richelieu,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09564,56df0f68c65bf219000b3f14,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",Who is the only person to ever become a cardinal king?,"Henry, King of Portugal",False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09565,5ad2e80c604f3c001a3fd97b,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",What role did priests have in secular affairs?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09566,5ad2e80c604f3c001a3fd97c,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",Who did not take powerful positions in government?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09567,5ad2e80c604f3c001a3fd97d,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",Who acted as Henry VI's chief minister?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09568,5ad2e80c604f3c001a3fd97e,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",Which cardinal had power so great that he effectively ruled England?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09569,5ad2e80c604f3c001a3fd97f,SQuAD_v2_train_official,Cardinal_(Catholicism),7,"In early modern times, cardinals often had important roles in secular affairs. In some cases, they took on powerful positions in government. In Henry VIII's England, his chief minister was Cardinal Wolsey. Cardinal Richelieu's power was so great that he was for many years effectively the ruler of France. Richelieu successor was also a cardinal, Jules Mazarin. Guillaume Dubois and André-Hercule de Fleury complete the list of the ""four great"" cardinals to have ruled France.[citation needed] In Portugal, due to a succession crisis, one cardinal, Henry, King of Portugal, was crowned king, the only example of a cardinal-king.",What five great cardinals once ruled France?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09570,56ddeb0c9a695914005b96b8,SQuAD_v2_train_official,Cardinal_(Catholicism),8,"Pope Sixtus V limited the number of cardinals to 70, comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons. Starting in the pontificate of Pope John XXIII, that limit has been exceeded. At the start of 1971, Pope Paul VI set the number of cardinal electors at a maximum of 120, but set no limit on the number of cardinals generally. He also established a maximum age of eighty years for electors. His action deprived twenty-five living cardinals, including the three living cardinals elevated by Pope Pius XI, of the right to participate in a conclave.[citation needed] Popes can dispense from church laws and have sometimes brought the number of cardinals under the age of 80 to more than 120. Pope Paul VI also increased the number of cardinal bishops by giving that rank to patriarchs of the Eastern Catholic Churches.",Pope Sixtus V limited the number of cardinals to?,70,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09571,56ddeb0c9a695914005b96b9,SQuAD_v2_train_official,Cardinal_(Catholicism),8,"Pope Sixtus V limited the number of cardinals to 70, comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons. Starting in the pontificate of Pope John XXIII, that limit has been exceeded. At the start of 1971, Pope Paul VI set the number of cardinal electors at a maximum of 120, but set no limit on the number of cardinals generally. He also established a maximum age of eighty years for electors. His action deprived twenty-five living cardinals, including the three living cardinals elevated by Pope Pius XI, of the right to participate in a conclave.[citation needed] Popes can dispense from church laws and have sometimes brought the number of cardinals under the age of 80 to more than 120. Pope Paul VI also increased the number of cardinal bishops by giving that rank to patriarchs of the Eastern Catholic Churches.",What did the composition of the cardinals consist of?,"comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons.",False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09572,56ddeb0c9a695914005b96ba,SQuAD_v2_train_official,Cardinal_(Catholicism),8,"Pope Sixtus V limited the number of cardinals to 70, comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons. Starting in the pontificate of Pope John XXIII, that limit has been exceeded. At the start of 1971, Pope Paul VI set the number of cardinal electors at a maximum of 120, but set no limit on the number of cardinals generally. He also established a maximum age of eighty years for electors. His action deprived twenty-five living cardinals, including the three living cardinals elevated by Pope Pius XI, of the right to participate in a conclave.[citation needed] Popes can dispense from church laws and have sometimes brought the number of cardinals under the age of 80 to more than 120. Pope Paul VI also increased the number of cardinal bishops by giving that rank to patriarchs of the Eastern Catholic Churches.",During who's term did the ruling exceed?,Pope John XXIII,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-09573,56ddeb0c9a695914005b96bb,SQuAD_v2_train_official,Cardinal_(Catholicism),8,"Pope Sixtus V limited the number of cardinals to 70, comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons. Starting in the pontificate of Pope John XXIII, that limit has been exceeded. At the start of 1971, Pope Paul VI set the number of cardinal electors at a maximum of 120, but set no limit on the number of cardinals generally. He also established a maximum age of eighty years for electors. His action deprived twenty-five living cardinals, including the three living cardinals elevated by Pope Pius XI, of the right to participate in a conclave.[citation needed] Popes can dispense from church laws and have sometimes brought the number of cardinals under the age of 80 to more than 120. Pope Paul VI also increased the number of cardinal bishops by giving that rank to patriarchs of the Eastern Catholic Churches.",Pope Paul VI increse the number of cardinal electors to?,120,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
